id,department,jobtitle,salary,location_city,location_state,conditions
84-2793389,Services,Product Analyst,"$61,097",Cleveland,Ohio,Headquarters
83-7218438,Services,Product Analyst,"$69,495",Springfield,Illinois,Remote
83-4455011,Services,Product Analyst,"$82,059",Gary,Indiana,Remote
82-9359383,Services,Product Analyst,"$69,063",Cleveland,Ohio,Headquarters
82-8507454,Services,Product Analyst,"$109,398",Cleveland,Ohio,Headquarters
82-2291199,Services,Product Analyst,"$107,680",Cleveland,Ohio,Headquarters
82-1033879,Services,Product Analyst,"$94,526",Cleveland,Ohio,Remote
81-8923068,Services,Product Analyst,"$80,384",Cleveland,Ohio,Headquarters
81-8734628,Services,Product Analyst,"$87,404",Cleveland,Ohio,Headquarters
81-2419166,Services,Product Analyst,"$50,715",Louisville,Kentucky,Remote
81-1966774,Services,Product Analyst,"$96,976",Youngstown,Ohio,Remote
79-3596094,Services,Product Analyst,"$94,330",Cleveland,Ohio,Headquarters
78-6418650,Services,Product Analyst,"$86,618",Cleveland,Ohio,Headquarters
78-4718667,Services,Product Analyst,"$111,374",Erie,Pennsylvania,Remote
77-8010952,Services,Product Analyst,"$75,620",Philadelphia,Pennsylvania,Remote
77-2255445,Services,Product Analyst,"$112,941",Cleveland,Ohio,Headquarters
76-1734339,Services,Product Analyst,"$114,456",Cleveland,Ohio,Headquarters
75-7346050,Services,Product Analyst,"$84,686",Cleveland,Ohio,Headquarters
74-4783716,Services,Product Analyst,"$67,224",Madison,Wisconsin,Remote
73-3391314,Services,Product Analyst,"$108,730",Cleveland,Ohio,Headquarters
72-7916673,Services,Product Analyst,"$93,812",Indianapolis,Indiana,Remote
72-6333083,Services,Product Analyst,"$97,661",Cleveland,Ohio,Headquarters
70-4359929,Services,Product Analyst,"$93,053",Cleveland,Ohio,Headquarters
70-3478377,Services,Product Analyst,"$117,067",Columbus,Ohio,Remote
70-0965535,Services,Product Analyst,"$88,481",Harrisburg,Pennsylvania,Remote
69-2648779,Services,Product Analyst,"$110,628",Dayton,Ohio,Remote
68-4219843,Services,Product Analyst,"$66,274",Cleveland,Ohio,Headquarters
67-3571629,Services,Product Analyst,"$69,042",Cleveland,Ohio,Headquarters
67-1940259,Services,Product Analyst,"$66,162",Cleveland,Ohio,Headquarters
66-4178648,Services,Product Analyst,"$94,754",Cleveland,Ohio,Headquarters
65-6099420,Services,Product Analyst,"$77,195",Cleveland,Ohio,Headquarters
65-5623265,Services,Product Analyst,"$106,347",Cleveland,Ohio,Headquarters
65-3926893,Services,Product Analyst,"$96,884",Fort Wayne,Indiana,Remote
65-0980191,Services,Product Analyst,"$106,103",Cleveland,Ohio,Headquarters
64-7419462,Services,Product Analyst,"$82,221",Milwaukee,Wisconsin,Remote
64-7318167,Services,Product Analyst,"$94,788",Cleveland,Ohio,Headquarters
63-1427992,Services,Product Analyst,"$58,656",Cleveland,Ohio,Headquarters
62-7263963,Services,Product Analyst,"$61,732",Indianapolis,Indiana,Remote
62-6933870,Services,Product Analyst,"$68,142",Cleveland,Ohio,Headquarters
62-0458393,Services,Product Analyst,"$67,740",Scranton,Pennsylvania,Remote
61-8752765,Services,Product Analyst,"$90,127",Cleveland,Ohio,Headquarters
61-8468727,Services,Product Analyst,"$107,082",Cleveland,Ohio,Headquarters
61-7098121,Services,Product Analyst,"$59,414",Cleveland,Ohio,Headquarters
60-3095786,Services,Product Analyst,"$82,990",Lexington,Kentucky,Remote
60-1315275,Services,Product Analyst,"$99,592",Cleveland,Ohio,Headquarters
59-9272936,Services,Product Analyst,"$85,756",Cleveland,Ohio,Headquarters
56-9555495,Services,Product Analyst,"$107,812",Cleveland,Ohio,Headquarters
56-9480313,Services,Product Analyst,"$54,237",Cleveland,Ohio,Headquarters
55-8720594,Services,Product Analyst,"$97,081",Cleveland,Ohio,Headquarters
55-5181912,Services,Product Analyst,"$78,376",Cleveland,Ohio,Headquarters
55-4243945,Services,Product Analyst,"$53,206",Cleveland,Ohio,Headquarters
55-1492152,Services,Product Analyst,"$110,041",Cleveland,Ohio,Headquarters
54-3187849,Services,Product Analyst,"$83,829",Cleveland,Ohio,Headquarters
53-5613988,Services,Product Analyst,"$102,764",Cleveland,Ohio,Headquarters
53-4293574,Services,Product Analyst,"$106,739",Cleveland,Ohio,Headquarters
53-3665747,Services,Product Analyst,"$82,899",Cleveland,Ohio,Headquarters
53-3471270,Services,Product Analyst,"$82,982",Cleveland,Ohio,Headquarters
53-3029664,Services,Product Analyst,"$73,705",Erie,Pennsylvania,Remote
52-9446762,Services,Product Analyst,"$103,006",Cleveland,Ohio,Headquarters
52-8785439,Services,Product Analyst,"$105,726",Cleveland,Ohio,Headquarters
51-9197784,Services,Product Analyst,"$82,362",Cleveland,Ohio,Headquarters
51-9047624,Services,Product Analyst,"$65,592",Cleveland,Ohio,Headquarters
51-1807898,Services,Product Analyst,"$115,546",Cleveland,Ohio,Headquarters
50-1957354,Services,Product Analyst,"$88,624",Cleveland,Ohio,Headquarters
50-0469330,Services,Product Analyst,"$97,891",Cleveland,Ohio,Headquarters
49-9124909,Services,Product Analyst,"$91,624",Cleveland,Ohio,Headquarters
48-3072769,Services,Product Analyst,"$51,987",Cleveland,Ohio,Headquarters
47-9220650,Services,Product Analyst,"$65,304",Chicago,Illinois,Remote
47-3929839,Services,Product Analyst,"$109,307",Pittsburgh,Pennsylvania,Remote
46-7280007,Services,Product Analyst,"$68,534",Terre Haute,Indiana,Remote
46-2475305,Services,Product Analyst,"$89,546",Louisville,Kentucky,Remote
45-4994899,Services,Product Analyst,"$107,684",Dayton,Ohio,Remote
44-5771678,Services,Product Analyst,"$112,544",Pittsburgh,Pennsylvania,Remote
43-0876891,Services,Product Analyst,"$101,407",Cleveland,Ohio,Headquarters
42-4732192,Services,Product Analyst,"$78,973",Cleveland,Ohio,Headquarters
41-6065041,Services,Product Analyst,"$86,128",Cleveland,Ohio,Headquarters
41-4362315,Services,Product Analyst,"$111,741",Cleveland,Ohio,Headquarters
40-8116318,Services,Product Analyst,"$79,563",Cleveland,Ohio,Headquarters
40-1004510,Services,Product Analyst,"$107,300",Philadelphia,Pennsylvania,Remote
38-7316290,Services,Product Analyst,"$71,440",Cleveland,Ohio,Headquarters
38-4010991,Services,Product Analyst,"$105,409",Fort Wayne,Indiana,Remote
37-5861877,Services,Product Analyst,"$104,311",Cleveland,Ohio,Headquarters
37-4672636,Services,Product Analyst,"$93,600",Cleveland,Ohio,Headquarters
36-7025770,Services,Product Analyst,"$109,722",Cleveland,Ohio,Headquarters
36-6856675,Services,Product Analyst,"$112,512",Cleveland,Ohio,Headquarters
35-3889689,Services,Product Analyst,"$119,388",Cleveland,Ohio,Headquarters
34-9849584,Services,Product Analyst,"$53,964",Cleveland,Ohio,Headquarters
34-8148719,Services,Product Analyst,"$108,219",Cleveland,Ohio,Headquarters
32-9819410,Services,Product Analyst,"$109,170",Cleveland,Ohio,Headquarters
31-4724343,Services,Product Analyst,"$109,946",Cleveland,Ohio,Headquarters
31-1362993,Services,Product Analyst,"$59,773",Flint,Michigan,Remote
30-8885898,Services,Product Analyst,"$52,219",Cleveland,Ohio,Headquarters
30-3840043,Services,Product Analyst,"$110,401",Cleveland,Ohio,Headquarters
29-2489606,Services,Product Analyst,"$95,332",Madison,Wisconsin,Remote
28-9021154,Services,Product Analyst,"$86,576",Cleveland,Ohio,Headquarters
28-5987655,Services,Product Analyst,"$96,932",Cleveland,Ohio,Headquarters
28-3821384,Services,Product Analyst,"$99,510",Peoria,Illinois,Remote
27-8806542,Services,Product Analyst,"$119,866",Cleveland,Ohio,Headquarters
27-8650288,Services,Product Analyst,"$87,776",Cleveland,Ohio,Headquarters
27-0613980,Services,Product Analyst,"$81,744",Cleveland,Ohio,Headquarters
27-0148842,Services,Product Analyst,"$94,829",Cleveland,Ohio,Headquarters
26-3955848,Services,Product Analyst,"$80,800",Cleveland,Ohio,Headquarters
25-1359133,Services,Product Analyst,"$88,311",Cleveland,Ohio,Headquarters
24-4552517,Services,Product Analyst,"$104,868",Cleveland,Ohio,Headquarters
24-1912051,Services,Product Analyst,"$86,864",Indianapolis,Indiana,Remote
24-0454023,Services,Product Analyst,"$60,263",Cleveland,Ohio,Headquarters
23-7480842,Services,Product Analyst,"$119,755",Cleveland,Ohio,Headquarters
23-3109386,Services,Product Analyst,"$112,838",Chicago,Illinois,Remote
22-3968154,Services,Product Analyst,"$105,438",Cleveland,Ohio,Headquarters
20-7228556,Services,Product Analyst,"$107,909",Cleveland,Ohio,Headquarters
20-4766104,Services,Product Analyst,"$73,155",Cleveland,Ohio,Headquarters
20-3613502,Services,Product Analyst,"$96,467",Kalamazoo,Michigan,Remote
19-6332725,Services,Product Analyst,"$92,566",Cleveland,Ohio,Headquarters
19-1448856,Services,Product Analyst,"$76,698",Cleveland,Ohio,Headquarters
18-9059164,Services,Product Analyst,"$88,631",Cleveland,Ohio,Headquarters
18-1308374,Services,Product Analyst,"$119,126",Cleveland,Ohio,Headquarters
17-5985570,Services,Product Analyst,"$109,326",Cleveland,Ohio,Headquarters
17-4901852,Services,Product Analyst,"$77,716",Cleveland,Ohio,Headquarters
17-2669501,Services,Product Analyst,"$77,106",Cleveland,Ohio,Headquarters
17-1969536,Services,Product Analyst,"$93,754",Philadelphia,Pennsylvania,Remote
15-5516177,Services,Product Analyst,"$86,125",Cleveland,Ohio,Headquarters
15-4159677,Services,Product Analyst,"$77,427",Cleveland,Ohio,Headquarters
14-7670820,Services,Product Analyst,"$119,187",Cleveland,Ohio,Headquarters
13-5449088,Services,Product Analyst,"$73,049",Cleveland,Ohio,Headquarters
13-0255753,Services,Product Analyst,"$64,155",Cleveland,Ohio,Headquarters
12-3299294,Services,Product Analyst,"$72,068",Cleveland,Ohio,Headquarters
11-9669829,Services,Product Analyst,"$111,416",Erie,Pennsylvania,Remote
11-9230233,Services,Product Analyst,"$82,570",Cleveland,Ohio,Headquarters
11-6687042,Services,Product Analyst,"$119,428",Cleveland,Ohio,Headquarters
10-8719960,Services,Product Analyst,"$107,790",Cleveland,Ohio,Headquarters
10-3534321,Services,Product Analyst,"$111,192",Cleveland,Ohio,Headquarters
08-6179904,Services,Product Analyst,"$90,439",Cleveland,Ohio,Headquarters
06-9948352,Services,Product Analyst,"$83,953",Rockford,Illinois,Remote
06-6682270,Services,Product Analyst,"$114,063",Cleveland,Ohio,Headquarters
05-1482670,Services,Product Analyst,"$117,202",Pittsburgh,Pennsylvania,Remote
04-7788254,Services,Product Analyst,"$60,270",Cleveland,Ohio,Headquarters
04-0724749,Services,Product Analyst,"$78,205",Cleveland,Ohio,Headquarters
04-0458144,Services,Product Analyst,"$105,029",Cleveland,Ohio,Headquarters
03-9491277,Services,Product Analyst,"$107,790",Cincinnati,Ohio,Remote
03-0603418,Services,Product Analyst,"$119,798",Cleveland,Ohio,Headquarters
02-8655722,Services,Product Analyst,"$80,482",Lexington,Kentucky,Remote
02-7424672,Services,Product Analyst,"$55,291",Cleveland,Ohio,Headquarters
02-6616430,Services,Product Analyst,"$59,762",Cleveland,Ohio,Headquarters
02-3710598,Services,Product Analyst,"$100,614",Cleveland,Ohio,Headquarters
01-0373372,Services,Product Analyst,"$60,627",Toledo,Ohio,Remote
00-9445290,Services,Product Analyst,"$59,730",Cleveland,Ohio,Headquarters
99-7186080,Support,Product Analyst,"$88,315",Cleveland,Ohio,Headquarters
98-2569772,Support,Product Analyst,"$104,746",Cleveland,Ohio,Headquarters
97-8299484,Support,Product Analyst,"$108,496",Cleveland,Ohio,Headquarters
97-2740343,Support,Product Analyst,"$64,351",Cleveland,Ohio,Headquarters
96-6553826,Support,Product Analyst,"$112,705",Cleveland,Ohio,Headquarters
92-0601671,Support,Product Analyst,"$106,409",Cleveland,Ohio,Headquarters
91-4560733,Support,Product Analyst,"$113,038",Akron,Ohio,Remote
89-5451956,Support,Product Analyst,"$119,791",Cleveland,Ohio,Headquarters
88-8128576,Support,Product Analyst,"$69,539",Cleveland,Ohio,Headquarters
88-7967248,Support,Product Analyst,"$115,035",Cleveland,Ohio,Headquarters
88-4982788,Support,Product Analyst,"$72,448",Jeffersonville,Indiana,Remote
86-4223148,Support,Product Analyst,"$53,473",Cleveland,Ohio,Headquarters
84-6670108,Support,Product Analyst,"$77,489",Cleveland,Ohio,Headquarters
83-9972518,Support,Product Analyst,"$103,590",Cleveland,Ohio,Headquarters
83-6713578,Support,Product Analyst,"$116,581",Cleveland,Ohio,Headquarters
81-9976489,Support,Product Analyst,"$92,997",Cleveland,Ohio,Headquarters
81-3293849,Support,Product Analyst,"$96,481",Pittsburgh,Pennsylvania,Remote
80-5783883,Support,Product Analyst,"$52,300",Cleveland,Ohio,Headquarters
79-2169957,Support,Product Analyst,"$86,769",Cleveland,Ohio,Headquarters
77-7310913,Support,Product Analyst,"$111,577",Cleveland,Ohio,Headquarters
76-2495577,Support,Product Analyst,"$114,346",Cleveland,Ohio,Headquarters
75-9295722,Support,Product Analyst,"$103,425",Pittsburgh,Pennsylvania,Remote
74-1601895,Support,Product Analyst,"$113,980",Cleveland,Ohio,Headquarters
73-5132836,Support,Product Analyst,"$69,964",Cleveland,Ohio,Headquarters
71-7015743,Support,Product Analyst,"$67,044",Cleveland,Ohio,Headquarters
71-3366086,Support,Product Analyst,"$82,693",Cleveland,Ohio,Headquarters
71-1163527,Support,Product Analyst,"$78,052",Detroit,Michigan,Remote
70-8826188,Support,Product Analyst,"$54,688",Cleveland,Ohio,Headquarters
70-6098216,Support,Product Analyst,"$94,167",Cleveland,Ohio,Headquarters
69-1377319,Support,Product Analyst,"$78,046",Youngstown,Ohio,Remote
69-0117518,Support,Product Analyst,"$106,664",Cleveland,Ohio,Headquarters
68-4034632,Support,Product Analyst,"$62,817",Cleveland,Ohio,Headquarters
68-0238290,Support,Product Analyst,"$118,476",Cleveland,Ohio,Headquarters
65-9145509,Support,Product Analyst,"$115,619",Cleveland,Ohio,Headquarters
63-4045545,Support,Product Analyst,"$71,399",Cleveland,Ohio,Headquarters
62-9344040,Support,Product Analyst,"$62,698",Cleveland,Ohio,Headquarters
62-7120471,Support,Product Analyst,"$106,286",Cleveland,Ohio,Headquarters
60-1990031,Support,Product Analyst,"$83,743",Warren,Ohio,Remote
58-0607358,Support,Product Analyst,"$114,186",Lexington,Kentucky,Remote
55-6961049,Support,Product Analyst,"$60,209",Carol Stream,Illinois,Remote
51-6240722,Support,Product Analyst,"$85,654",Cleveland,Ohio,Headquarters
51-2168118,Support,Product Analyst,"$66,443",Cleveland,Ohio,Headquarters
48-2121331,Support,Product Analyst,"$65,111",Cleveland,Ohio,Headquarters
48-1120364,Support,Product Analyst,"$117,519",Cleveland,Ohio,Headquarters
47-4253294,Support,Product Analyst,"$71,888",Cleveland,Ohio,Headquarters
46-6322219,Support,Product Analyst,"$114,923",Cleveland,Ohio,Headquarters
46-3653466,Support,Product Analyst,"$97,087",Cleveland,Ohio,Headquarters
45-8985543,Support,Product Analyst,"$79,684",Cleveland,Ohio,Headquarters
45-6305057,Support,Product Analyst,"$95,819",Cleveland,Ohio,Headquarters
42-3071310,Support,Product Analyst,"$70,538",Cleveland,Ohio,Headquarters
41-3182276,Support,Product Analyst,"$74,839",Cleveland,Ohio,Headquarters
40-1508022,Support,Product Analyst,"$86,201",Cleveland,Ohio,Headquarters
40-0230023,Support,Product Analyst,"$116,591",Cleveland,Ohio,Headquarters
39-0444747,Support,Product Analyst,"$54,529",Cleveland,Ohio,Headquarters
38-9299603,Support,Product Analyst,"$110,551",Cleveland,Ohio,Headquarters
38-6551250,Support,Product Analyst,"$77,731",Cleveland,Ohio,Headquarters
34-5456304,Support,Product Analyst,"$97,218",Cleveland,Ohio,Headquarters
34-3821035,Support,Product Analyst,"$98,442",Cleveland,Ohio,Headquarters
34-3811158,Support,Product Analyst,"$114,688",Cleveland,Ohio,Headquarters
30-0685981,Support,Product Analyst,"$61,107",Cleveland,Ohio,Headquarters
29-6964201,Support,Product Analyst,"$101,795",Cleveland,Ohio,Headquarters
28-9767649,Support,Product Analyst,"$100,683",Cleveland,Ohio,Headquarters
27-4934297,Support,Product Analyst,"$54,254",Cleveland,Ohio,Headquarters
26-8236885,Support,Product Analyst,"$56,025",East Saint Louis,Illinois,Remote
26-3724947,Support,Product Analyst,"$89,215",Bloomington,Indiana,Remote
25-7177224,Support,Product Analyst,"$79,122",Cleveland,Ohio,Headquarters
25-6763248,Support,Product Analyst,"$55,308",Cleveland,Ohio,Headquarters
25-3044774,Support,Product Analyst,"$118,629",Cleveland,Ohio,Headquarters
24-3219975,Support,Product Analyst,"$94,405",Cleveland,Ohio,Headquarters
23-5023814,Support,Product Analyst,"$58,091",Cleveland,Ohio,Headquarters
22-3547513,Support,Product Analyst,"$107,735",Cleveland,Ohio,Headquarters
21-2868317,Support,Product Analyst,"$96,519",Cleveland,Ohio,Headquarters
19-6245349,Support,Product Analyst,"$117,928",Cleveland,Ohio,Headquarters
18-1511212,Support,Product Analyst,"$71,825",Chicago,Illinois,Remote
16-1975048,Support,Product Analyst,"$50,812",Akron,Ohio,Remote
14-8560482,Support,Product Analyst,"$117,711",Erie,Pennsylvania,Remote
14-0825054,Support,Product Analyst,"$54,195",Cleveland,Ohio,Headquarters
13-4422636,Support,Product Analyst,"$54,448",Philadelphia,Pennsylvania,Remote
13-3437067,Support,Product Analyst,"$80,119",Cleveland,Ohio,Headquarters
10-7917033,Support,Product Analyst,"$87,964",Cleveland,Ohio,Headquarters
09-7269137,Support,Product Analyst,"$87,685",East Saint Louis,Illinois,Remote
08-2740244,Support,Product Analyst,"$118,084",Cleveland,Ohio,Headquarters
08-1183748,Support,Product Analyst,"$58,397",Cleveland,Ohio,Headquarters
07-0177926,Support,Product Analyst,"$93,343",Cleveland,Ohio,Headquarters
06-9483858,Support,Product Analyst,"$69,778",Cleveland,Ohio,Headquarters
06-7800273,Support,Product Analyst,"$77,390",Cincinnati,Ohio,Remote
05-5580716,Support,Product Analyst,"$55,440",Indianapolis,Indiana,Remote
05-0199826,Support,Product Analyst,"$115,385",Cleveland,Ohio,Headquarters
04-8658807,Support,Product Analyst,"$70,143",Columbus,Ohio,Remote
